Gene	Eto_1	Eto_2	Eto_3	FTY_1	FTY_2	FTY_3
SET	3950.022315	4001.500959	3850.414733	5464.885323	4720.426621	5004.945317
IP6K2	836.9812779	846.1715995	858.5122906	642.0469623	662.2868093	662.6835137
ARHGDIB	9.924679185	21.15428999	30.93737984	81.02650278	59.29426669	75.25389053
ACTL6A	566.8094557	629.0617812	556.8728371	868.3927363	795.9501563	812.0681023
DLEU2	9.924679185	11.13383684	25.78114987	63.41204566	41.20449041	78.62346772
PHLDA1	4660.188248	4859.919779	4647.052263	3211.996257	3426.00263	3744.723448
E2F7	340.7473187	352.9426277	331.2877758	623.5517823	457.2693448	526.7772337
ARHGAP19	97.04130758	76.82347417	69.60910464	229.8686655	154.7680859	161.739705
GNPTAB	1215.221829	1260.35033	1189.800066	922.1168306	982.8778445	974.9309997
RBMS2	1391.66057	1547.60332	1552.025222	1099.142125	1202.970123	1180.475208
MAGOH	209.521005	202.6358304	189.4914515	361.9770939	302.5012589	372.8998755
VCPIP1	1058.632446	1085.549091	988.7070974	769.7517764	798.965119	801.9593708
PPP1R14BP3	255.8361745	270.5522351	237.1865788	417.4626339	384.9102397	360.5447591
TUBGCP3	320.8979603	310.6340477	302.9285109	509.057811	437.1695934	451.5233432
ASH1L	1479.879941	1544.263169	1423.119473	1089.454173	1190.910272	1193.953517
SOCS5	2323.477671	2379.300932	2181.085279	1630.218007	1856.212044	1774.643986
ATF4	8473.470539	9243.311341	8895.785761	7220.165976	7580.621249	7227.743068
NAP1L4	1933.106957	1965.122202	2040.578012	2722.314349	2411.970171	2395.769381
HNRNPD	1734.613373	1888.298727	1885.891113	4014.334779	2710.451479	3032.619469
NUP37	200.699068	243.8310267	252.6552687	375.1879368	340.6907866	357.1751819
HIVEP3	180.8497096	190.3886099	139.2182093	309.1337226	242.2020046	272.9357522
WWC1	89.32211266	95.75099679	97.96836949	327.6289026	153.7630984	186.4499377
ABCC1	1979.422126	1818.155555	1784.055571	1432.055364	1517.531232	1457.90373
ARHGEF3	130.1235715	134.7194257	104.413657	74.86144279	69.3441424	39.31173386
FBXO45	240.3977847	252.7380962	234.6084638	374.3072139	328.6309357	403.2260702
ABHD4	982.5432393	791.615799	826.2858532	569.827688	606.0075054	604.2775091
ZHX3	1900.024693	1964.008818	1840.7741	1410.037293	1440.147189	1648.846437
CTHRC1	3580.603701	3464.850023	3720.219926	4261.817902	4301.346804	4373.71119
PBX4	6.61645279	7.793685785	10.31245995	40.51325139	39.19451527	44.92769584
ANK1	99.24679185	110.2249847	92.81213952	46.67831139	49.24439098	44.92769584
RAB3GAP1	2649.889342	2794.593046	2700.575449	1848.637275	2158.713303	2182.362825
RBBP7	1314.468621	1418.450813	1477.259887	2034.469798	1679.334231	2001.52885
SLC38A1	3117.452006	3137.51522	2999.636787	1998.360161	2141.628514	2417.110036
IMPDH1	1429.153803	1371.688698	1452.767795	2117.257747	1776.818026	1889.20961
EXOSC8	249.2197217	264.9853167	313.2409709	516.9843167	455.2593697	445.9073812
AK2	1250.509577	1277.051085	1348.354138	1606.43849	1503.461406	1697.14371
LINC00963	496.2339592	499.9092739	506.5995949	332.9132397	335.6658487	350.4360276
GLG1	4792.517304	4797.570293	4903.574705	3674.375757	3836.037559	3567.25905
SSH1	3283.966068	3147.535673	3275.495091	2545.289055	2555.683393	2702.400905
IPO9	1271.461678	1321.586432	1357.37754	1861.848118	1593.910288	1713.991596
PCDHGB5	526.0079968	568.9390623	500.1543074	330.2710711	408.0249539	311.1242937
PLCB4	1043.194057	1162.372566	1138.237767	827.8794849	862.279336	823.3000263
ARSB	1357.475564	1336.06042	1353.510368	964.3915277	1119.556154	973.8078073
LRRC8C	179.7469675	229.3570388	158.5540717	354.9313111	284.4114826	341.4504884
TPRKB	124.6098609	128.0391236	137.9291518	259.8132426	174.8678374	290.9068306
KIAA1841	180.8497096	169.2343199	199.8039115	339.9590225	264.3117312	302.1387545
ARPC5	6034.204944	5941.015336	6016.031321	6849.381654	6944.464116	6882.923003
UBE2E3	1707.04482	1734.651779	1704.134006	2259.934849	2177.808067	2026.239082
RHOA	12156.62926	12285.07556	12452.29539	14755.63073	14465.7911	14711.574
LRWD1	501.7476699	399.7047424	502.7324224	727.4770793	633.1421698	700.8720551
MTHFR	292.2266649	308.4072804	348.0455232	201.6855341	224.1122283	149.3845887
PLEKHG4B	6.61645279	8.907069469	20.62491989	120.6590313	29.14463956	58.40600459
MBNL2	2169.093773	2206.726461	2123.077691	1733.262581	1830.082367	1693.774133
BOD1L1	1213.016345	1311.565979	1301.948068	931.804782	987.9027824	905.2930712
CRISPLD2	185.2606781	164.7807852	159.8431292	610.3409394	247.2269425	465.001652
NLRP1	1336.523464	1368.348547	1332.885448	950.299962	1049.207024	1085.003855
PPIF	927.4061327	869.5526569	946.1682001	1342.221633	1181.865384	1175.982439
ATP6AP1	2744.725166	2701.068816	2829.481198	2211.495092	2384.835506	2245.2616
LGALS8	520.4942861	622.3814791	599.4117344	435.9578139	441.1895437	378.5158375
EPOR	28.67129542	24.49444104	29.64832235	86.31083992	68.33915483	73.00750574
FUBP1	850.2141835	892.9337142	861.0904055	1421.48669	1275.329228	1178.228823
SPINDOC	345.1582872	352.9426277	349.3345807	617.3867223	469.3291957	575.0745068
CSGALNACT1	262.4526273	309.520664	275.8583036	99.52168276	159.7930238	189.8195149
TMBIM1	4331.571093	4155.147907	4240.999153	3070.199877	3427.007617	3171.895326
ITGAV	4537.783872	4652.830414	4335.10035	3274.52758	3702.374212	3661.607211
RRP7A	672.6727003	698.0915696	714.1378513	1031.326465	911.523727	925.5105343
AUTS2	484.1037958	442.0133224	492.4199624	802.3385221	608.0174805	822.1768339
ADM	4532.270161	4382.278179	4630.294516	3376.691431	3883.271975	3527.947316
HR	29.77403755	25.60782472	32.22643733	94.23734563	50.24937855	90.97858408
TSPAN9	666.0562475	597.8870381	665.1536666	420.1048025	505.5087482	356.0519895
HCG11	459.8434689	452.0337755	418.9436853	295.0421569	347.7256996	272.9357522
HMG20B	1369.605727	1421.790964	1367.69	1873.297515	1716.518771	1733.085867
CCT5	3821.001486	4146.240838	4024.437494	5265.841958	4691.281982	4963.387198
TARDBP	1185.447791	1284.844771	1187.221951	1695.391498	1490.396568	1544.389545
CDK2AP1	2452.498501	2254.601959	2414.404685	2842.092657	3021.997626	2895.589997
PURPL	51.82888019	53.44241681	47.69512725	11.44939713	18.08977628	23.58704032
TRIP11	1112.666811	1193.547309	1109.878502	830.5216535	858.2593857	954.7135366
PM20D2	39.69871674	32.28812682	16.75774741	132.1084284	81.40399326	85.3626221
STX6	964.8993652	1082.20894	928.1213952	661.4228651	681.3815732	804.2057555
NAV2	674.8781846	514.3832618	558.1618946	910.6674334	862.279336	846.8870666
ITM2C	2573.800135	2450.557488	2476.279445	1850.398721	2163.738241	1961.093923
RPA1	1248.304093	1329.380118	1316.127701	2003.644498	1651.194579	1633.121744
LIN54	224.9593949	275.0057698	237.1865788	425.3891396	379.8853019	379.6390299
AC037198.1	639.5904363	806.0897869	732.1846562	379.5915511	489.4289471	507.682963
GPX4	2850.58841	2792.366278	2886.199728	3399.590225	3428.012605	3529.070508
HIST1H2BD	146.6647035	178.1413894	202.3820265	79.26505707	112.558608	78.62346772
RHOQ	2219.819911	2273.529482	2289.366108	1540.384276	1753.703312	1728.593097
AHR	953.8719439	934.1289105	893.3168429	578.6349166	639.1720952	686.270554
MGAT5	2033.456491	2119.882534	1995.461	1543.907167	1723.553684	1459.026922
NUP107	372.7268405	387.4575219	404.7640529	744.2108136	649.2219709	485.2191151
UBXN7	1107.1531	1155.692264	1106.011329	844.6132192	841.174597	924.3873419
RPL27	7065.268837	6445.378144	6936.418372	8363.344244	8249.942971	8530.646248
SLC7A5	23604.19533	21194.3718	22735.10701	10261.302	12697.01297	13895.01313
AMOTL1	2593.649494	2510.680206	2645.145976	2043.277027	2183.837992	2030.731852
GLB1	1801.880643	1824.835857	1738.938558	1368.643319	1554.715772	1471.382039
IRAK1	3132.890396	2850.26223	3132.409709	3899.840808	3559.665977	3961.499581
GAS2L1	1417.023639	1263.690481	1505.619152	1965.773415	1791.892839	1922.905382
RHNO1	282.3019857	332.9017214	283.5926485	492.3240767	446.2144816	468.3712291
HNRNPDL	1997.066	2175.551718	2150.147899	3077.24566	2759.69587	2902.329151
ANP32B	2545.12884	2645.399632	2422.13903	3331.774565	3044.107353	3147.185094
SRSF2	838.08402	885.1400284	824.9967957	1649.59391	1190.910272	1292.794448
NOP56	1382.838633	1383.935919	1387.025863	1840.71077	1735.613535	1701.63648
NISCH	2705.026449	2495.092835	2525.263629	2024.781847	2170.773154	1907.180688
XBP1	2561.669972	2442.763802	2592.294619	2094.358952	2123.538738	2140.804707
CORO1A	4.410968526	6.680302101	6.445287467	67.81565994	30.14962713	31.44938709
EFR3B	30.87677969	31.17474314	18.04680491	96.8795142	62.30922941	71.88431335
MED12	905.3512901	884.0266448	910.0745903	650.8541908	709.5212252	641.3428581
LDLR	373.8295826	397.477975	433.1233178	971.4373105	773.8404297	761.5244445
SLCO2A1	11.02742132	8.907069469	15.46868992	71.33855136	43.21446556	38.18854146
HGSNAT	2874.848737	2719.996339	2752.137748	2191.238467	2209.967669	2314.899528
NLE1	244.8087532	241.6042593	260.3896137	376.0686597	352.7506374	356.0519895
NDUFAF3	876.6799946	840.6046811	872.691923	1135.251762	1118.551167	1051.308083
GANAB	10072.44663	10306.59276	10135.85907	8458.462312	8556.46418	8803.582
MRPL14	538.1381602	547.7847723	613.5913668	875.4385192	713.5411755	796.3434088
PBX1	383.7542618	409.7251956	373.8266731	752.1373193	509.5286985	639.0964733
PAFAH1B3	159.8976091	139.1729604	168.8665316	354.9313111	243.2069922	369.5302983
VPS8	838.08402	870.6660406	801.7937608	678.1565994	665.301772	533.5163881
RIPK4	19.84935837	23.38105736	27.07020736	107.4481885	45.2244407	86.48581449
EXOSC2	270.1718222	276.1191535	270.7020736	494.0855224	415.0598669	367.2839135
LINC00205	518.2888019	563.3721439	604.5679644	391.9216711	409.0299414	406.5956474
FBXL20	413.5282994	393.0244403	424.0999153	290.6385426	281.3965199	263.9502131
UBE2D2	1478.777199	1493.04752	1512.06444	1937.590284	1792.897827	1793.738256
SNHG8	716.7823856	665.8034428	697.3801039	413.0590196	498.4738352	509.9293478
NDNF	361.6994192	337.3552561	348.0455232	1090.334896	621.0823189	768.2635989
PLXNB3	615.3301094	585.6398176	625.1928843	369.0228768	435.1596183	399.856493
CS	1924.28502	2033.038606	1943.8987	3086.052889	2539.603592	2413.740459
C3orf14	76.08920708	79.05024153	77.3434496	189.3554141	150.7481357	134.7830875
RGS4	819.3374038	863.9857385	894.6059004	1088.57345	1219.049924	1115.330049
DPYSL4	395.8844253	391.9110566	341.6002357	238.6758941	287.4264453	251.5950967
CERS5	1273.667162	1194.660692	1252.963884	933.5662277	966.7980434	1000.764425
DLX1	255.8361745	242.717643	299.0613385	426.2698625	368.8304386	405.472455
DNASE2	811.6182089	837.2645301	858.5122906	544.2867252	547.7182262	630.1109342
ENY2	745.453681	735.9466148	745.0752311	1218.03971	1081.366626	954.7135366
GTPBP2	1412.612671	1412.883894	1478.548945	1082.40839	1116.541191	1149.025821
VPS13B	1412.612671	1474.119997	1405.072668	975.8409248	1126.591067	1115.330049
TPM3	8377.531974	9064.056568	8662.466355	11393.03087	10311.17248	10670.32776
LOXL2	27514.51893	26818.07279	26680.912	19195.35465	22237.35998	21813.51952
RPS26	4054.782818	4468.008722	4403.420397	5381.216652	5460.097474	5410.417772
RBX1	1059.735188	1073.301871	1104.722272	1436.458979	1340.65342	1463.519692
UBR1	825.9538566	914.0880042	916.5198778	701.9361165	660.2768342	700.8720551
UCHL5	255.8361745	319.5411172	313.2409709	443.8843196	405.0099911	616.6326254
POU2F2	356.1857085	327.334803	380.2719605	184.9517998	254.2618555	161.739705
RICTOR	509.4668648	526.6304823	497.5761924	398.0867311	345.7157244	343.6968732
P3H2	265.7608537	269.4388514	297.772281	200.8048112	181.9027504	179.7107834
IARS	6232.698528	6660.261195	6220.991463	4810.508241	5242.015171	5179.040138
SCARB2	5370.354181	5621.474218	5432.088277	4730.362461	4730.476497	4809.50984
SIDT2	1579.126732	1368.348547	1531.400302	1036.610802	1202.970123	1085.003855
TMEM115	1369.605727	1412.883894	1415.385128	1043.656585	1180.860396	999.6412325
PDSS1	56.23984871	62.34948628	56.71852971	134.750597	112.558608	107.82647
JAG1	194.0826152	169.2343199	168.8665316	111.8518028	84.41895597	103.3337004
HNRNPA3	2703.923707	3178.710417	2913.269935	4687.207041	3824.982695	4104.145015
FRMD6	18835.93835	18758.2883	17953.99277	15011.92109	15816.49439	15884.18686
POLR2A	5998.917196	5802.955759	5789.157203	4493.448013	4664.147317	4770.198106
NDE1	302.1513441	355.1693951	341.6002357	477.3517881	508.523711	461.6320748
CALM1	4715.325355	4765.282166	4777.24707	6593.091302	5742.498981	5621.577942
UBTF	1869.147913	1890.525495	1813.703893	2426.391469	2264.236998	2109.35532
SLC25A40	124.6098609	89.07069469	131.4838643	216.6578227	174.8678374	274.0589446
KRT17	48.52065379	48.98888208	52.85135723	18.49517998	13.06483842	21.34065552
PLEKHM3	392.5761989	376.3236851	322.2643733	237.7951712	239.1870419	245.9791347
NBPF11	153.2811563	156.9870994	139.2182093	70.45782851	95.47381925	68.51473616
OAS3	61.75355937	71.25655575	96.679312	207.8505941	162.8079865	114.5656244
SEMA3F	986.9542078	983.1177926	1057.027145	700.1746708	801.9800817	599.7847395
PDCD4	1174.42037	1085.549091	1259.409171	659.6614194	796.9551439	862.6117601
FKBP9	8235.278239	7916.15799	7811.68841	5716.77206	6335.441648	6526.871013
MOCOS	875.5772525	752.6473701	828.8639682	478.232511	567.8179777	516.6685022
NMNAT2	392.5761989	409.7251956	399.6078229	215.7770998	259.2867933	233.6240184
ITPR2	410.220073	411.9519629	395.7406504	271.2626397	308.5311843	245.9791347
BBX	1296.824747	1226.948819	1165.307974	842.8517735	972.8279688	938.9888431
HSPB1	14204.4214	13211.41079	14819.00494	17839.92218	18364.13789	17353.32252
CCDC9B	1291.311036	1224.722052	1250.385769	694.8903336	871.3242241	959.2063062
IL6ST	5187.298987	5396.570714	5185.878296	3747.475754	4361.646058	4417.515694
TEAD2	245.9114954	277.2325372	313.2409709	605.0566023	466.314233	352.6824123
TUT7	645.104147	658.009757	640.6615742	473.8288967	477.3690963	509.9293478
RAB3B	7115.994975	7044.378566	7174.894008	5419.968458	5809.833148	5936.071813
MIR100HG	3499.000784	3934.697938	3680.259143	3043.778191	3105.411595	2995.55412
NUDT21	1004.598082	1041.013744	881.7153254	1595.869816	1284.374116	1435.439882
LRRC45	132.3290558	99.09114784	135.3510368	335.5554083	269.336669	185.3267453
ATAD3A	974.8240444	966.4170373	1046.714685	1425.009582	1286.384091	1444.425421
TMEM245	1956.264542	1948.421446	1907.80509	1521.889096	1652.199567	1485.98354
TWIST1	1227.351992	1155.692264	1215.581216	1777.298724	1696.41902	1507.324195
DCLRE1A	93.73308119	82.39039258	76.05439211	146.1999941	133.663347	213.4065552
FOSL1	2391.847683	2418.269361	2629.677286	3591.587808	3332.538786	3016.894776
KATNBL1	395.8844253	472.0746818	422.8108578	599.7722652	578.8728409	678.4082072
LSP1P4	20.9521005	23.38105736	37.38266731	125.9433685	86.42893111	56.1596198
BDKRB1	106.9659868	94.6376131	96.679312	235.1530026	142.7082351	201.0514389
ZKSCAN8	567.9121978	585.6398176	551.7166071	383.1144425	415.0598669	470.6176139
MED30	69.47275429	75.71009048	87.65590955	194.6397512	138.6882848	135.9062799
ADAM9	8233.072755	8835.812913	8448.482811	6795.657559	7103.252152	7596.150174
DCTN4	1648.599487	1665.621991	1626.790557	1252.387902	1378.842948	1240.004405
IRX2	460.946211	463.1676124	449.8810652	777.6782821	597.9676048	688.5169388
DDX5	8803.190437	9926.928923	9349.533999	7979.349078	8145.424263	8004.992206
HINT1	2175.710226	2112.088848	2193.975854	2698.534832	2626.032523	2566.494625
PRSS12	2077.566176	2178.891869	2164.327531	1024.280682	1342.663395	1414.099227
A2M	344.0555451	365.1898482	377.6938455	171.740957	228.1321786	269.566175
HAUS6	435.583142	484.3219024	435.7014327	769.7517764	671.3316975	668.2994756
IMPA2	56.23984871	46.76211471	65.74193216	139.1542113	79.39401811	174.0948214
CCDC8	119.0961502	92.41084574	109.5698869	215.7770998	171.8528747	178.587591
DKC1	721.1933541	693.6380349	769.5673235	998.7397191	896.4489134	1141.163474
C1QTNF2	6.61645279	6.680302101	3.86717248	47.55903424	39.19451527	24.71023271
ABCA2	1941.928894	1809.248486	1849.797503	1115.875859	1417.032475	1263.591446
CCDC144A	198.4935837	161.4406341	188.202394	92.47589991	89.44389382	114.5656244
GABARAPL1	1634.263839	1720.177791	1760.852536	959.1071905	1210.005036	1346.707683
RPS20	9130.70485	8898.162399	9065.941351	12556.46576	11531.22739	10593.95068
DCTN3	1118.180521	1122.290753	1077.652064	1442.624039	1414.017512	1357.939607
SEC61B	1186.550534	1064.394802	1149.839284	1601.154153	1561.750685	1375.910685
DMD	163.2058355	163.6674015	184.3352215	87.19156278	99.49376954	103.3337004
FAM83H	352.8774821	319.5411172	350.6236382	185.8325227	229.1371662	162.8628974
GAS6-AS1	68.37001216	64.57625365	87.65590955	24.66023998	20.09975142	39.31173386
MIR1244-2	41.904201	22.26767367	30.93737984	83.66867135	80.39900569	103.3337004
LTBP4	485.2065379	456.4873103	537.5369747	752.1373193	652.2369336	658.1907441
CHST6	2.205484263	2.226767367	0	37.87108282	20.09975142	33.69577188
CEBPB	3679.850493	3264.44096	3512.681669	2193.880635	2676.281902	2413.740459
LRCH3	954.974686	1017.632687	957.7697175	705.4590079	806.000032	723.335903
ADCY9	1466.647035	1367.235163	1323.862046	989.0517677	1006.997546	1124.315588
CYP2U1	477.487343	438.6731713	456.3263526	295.0421569	301.4962713	327.9721796
PRC1	5.513710658	1.113383684	0	27.30240855	27.13466442	32.57257948
UBE2N	1131.413427	1163.485949	1203.979699	1792.271013	1467.281854	1519.679312
TSPAN18	13.23290558	11.13383684	0	59.88915423	46.22942827	41.55811865
PTGIR	423.4529785	420.8590324	411.2093404	229.8686655	303.5062465	222.3920944
PRPF4	773.0222343	774.9150438	738.6299437	1052.463813	903.4838264	1059.170429
FLYWCH1	2152.552641	1979.596189	2059.913874	1315.799947	1641.144704	1460.150115
PPIL1	330.8226395	335.1284888	360.9360981	508.1770881	474.3541335	540.2555425
C1QBP	1454.516872	1347.194257	1478.548945	2220.302321	1808.977628	1817.325297
PDPK1	873.3717682	842.8314485	898.4730728	729.238525	651.2319461	662.6835137
MARF1	1326.598784	1340.513955	1332.885448	1027.803573	1099.456403	1072.648738
TWIST2	2252.902175	2053.079513	2192.686796	2692.369772	2657.187138	2519.320544
GBA	1885.689045	1959.555283	1736.360444	1109.710799	1392.912773	1356.816414
AL160006.1	187.4661624	195.9555283	212.6944864	114.4939713	92.45885654	138.1526647
TSHZ1	357.2884506	379.6638361	337.7330633	590.0843137	469.3291957	587.4296231
CEP250	830.3648251	740.4001496	761.8329786	560.1397366	545.7082511	594.1687775
DOCK7	1900.024693	2102.068395	1950.343987	1582.658973	1632.099815	1671.310285
WBP11	1009.00905	1059.941267	1023.51165	1359.83609	1249.199551	1345.58449
RBM38	123.5071187	101.3179152	114.7261169	190.236137	169.8428995	187.5731301
TNFRSF10A	113.5824396	103.5446826	100.5464845	58.12770852	37.18454013	6.739154376
SMTN	3127.376685	3226.585915	3320.612103	4058.370922	4043.064998	3618.9259
REXO5	23.15758476	20.0409063	34.80455232	82.78794849	62.30922941	83.11623731
KDM4A	459.8434689	484.3219024	498.8652499	335.5554083	373.8553764	336.9577188
BZW1	4152.926868	4244.218602	4082.445081	4971.680524	4686.257044	4919.582695
