Gene	Eto_1	Eto_2	Eto_3	FTY_Eto_1	FTY_Eto_2	FTY_Eto_3
ADAMTSL4	1659.626908	1479.686915	1729.915156	1013.518735	960.8445783	684.7693362
FBL	786.2551398	741.5135333	834.0201982	1078.053853	1078.191985	1443.462635
GNPDA1	699.1385115	670.2569775	657.4193216	518.3968478	520.5410607	488.2872255
AGPAT4	235.9868162	234.9239572	248.7880962	335.3710219	322.9561109	400.745691
TNFRSF1A	4560.941456	4398.978934	4567.130699	3655.226753	3576.588482	2958.903864
ZFAND3	2311.347508	2265.735796	2333.194063	1844.011644	1827.410043	1577.692988
COX7A2	1189.85876	1075.528638	1127.925307	1575.291646	1530.531134	1399.691868
SH2D5	210.6237471	209.3161325	204.9601414	122.7225191	108.3206831	135.2030365
UBC	16941.42737	16911.18477	17038.76195	14734.10796	14254.19953	13317.98544
UGDH	1587.94867	1636.674015	1610.032809	2010.110226	2022.989055	2018.318711
HSPB1	14204.4214	13211.41079	14819.00494	19257.91392	18025.36405	16025.93691
LRFN4	535.932676	418.632265	504.0214799	758.5521222	693.0517783	802.4640658
AMFR	2471.245117	2355.919874	2484.01379	2025.979517	2063.107826	1943.422065
FBN2	4224.605106	4491.38978	4264.202188	3719.761871	3579.59739	3347.977351
PPIH	100.349534	93.52422942	103.1245995	188.3155896	146.4335161	234.4167756
FADS2	204.0072944	204.8625978	233.3194063	307.8642504	345.0214352	485.3691744
ENDOG	151.075672	142.5131115	185.624279	298.3426757	255.7571685	356.0022401
DOCK2	215.0347157	232.6971899	208.8273139	353.3562187	309.9175101	313.2041566
RNF149	1078.481805	1092.229394	1040.269397	815.6815707	851.5209258	825.808475
ANXA6	8351.066163	8658.784907	8752.70038	10119.31806	9930.398924	10327.9557
IGIP	361.6994192	388.5709056	382.8500755	229.5757469	267.7928	189.6733246
AMIGO2	1334.317979	1338.287188	1277.455976	1025.156215	931.7584689	780.0923403
HNRNPA3	2703.923707	3178.710417	2913.269935	3801.224233	3878.482238	4816.729762
FOXO4	165.4113197	185.9350752	149.5306692	93.09984205	94.27911311	82.67811587
VPS11	1140.235364	1123.404137	1158.862686	845.3042477	888.6307895	826.7811587
BOP1	2061.025044	1766.939906	1893.625458	2593.042192	2551.55387	2694.333894
RETREG3	971.515818	925.2218411	959.058775	737.3930672	698.0666247	681.851285
SOX4	307.6650547	302.8403619	300.3503959	448.5719662	468.3866577	401.7183748
HMGN1	2788.834851	2792.366278	2744.403403	3354.768172	3364.961963	3765.258665
NACC2	2324.580413	2145.490358	2338.350293	1908.546762	1856.496153	1721.650178
ZFYVE26	894.3238687	826.1306932	804.3718758	635.8296031	655.9419146	626.4083132
ACAN	427.8639471	474.3014492	462.7716401	307.8642504	308.9145408	223.7172547
KLHL25	93.73308119	90.18407837	87.65590955	172.4462983	140.4157004	174.1103852
ARL16	503.9531542	555.5784581	565.8962396	757.4941694	700.0725633	729.5127871
IPO7	4865.298285	4924.496032	4899.707532	5505.586114	5645.714124	5870.146227
GEM	197.3908416	204.8625978	199.8039115	293.0529119	297.8818787	430.8988862
SAE1	1904.435661	1974.029271	1969.67985	2469.26172	2413.144108	2916.105781
CREB3L2	2778.910172	2864.736218	2656.747494	3128.366283	3308.795682	3323.660258
APAF1	396.9871674	410.8385792	357.0689256	524.7445643	606.7964195	602.0912203
PRRC2B	3900.39892	3807.772198	3762.758823	3173.858252	3080.118685	3187.484538
MMD	108.0687289	107.9982173	101.835542	187.2576369	153.4543011	211.0723664
RTN3	2841.766473	2938.219541	2887.488785	2443.870854	2461.286634	2378.211686
TLN2	1112.666811	1135.651357	1076.363007	1404.961253	1536.54895	1749.858005
RNF24	687.008348	631.2885486	706.4035063	544.8456665	473.4015041	483.4238069
NMNAT2	392.5761989	409.7251956	399.6078229	276.1256679	249.7393528	194.5367432
SNX3	3430.630771	3423.654827	3367.018173	3913.367224	4198.429441	4085.271608
METTL7A	23.15758476	21.15428999	15.46868992	49.72377928	51.15143371	86.56885074
PPP1R12A	2524.176739	2689.93498	2561.357239	3175.974157	3172.391859	3845.01873
CNOT9	675.9809267	733.7198475	706.4035063	930.9984205	924.7376839	1099.132599
BTBD3	823.7483723	868.4392732	831.4420832	641.1193668	622.8439281	690.6054385
TLK1	731.1180333	706.9986391	727.0284262	538.49795	549.62717	534.9760439
EIF4A2	6189.691585	6250.536	6179.741623	5107.79588	5211.428422	4873.145418
UBE2B	1160.084722	1111.156916	1095.698869	880.2166885	847.5090487	884.169498
RABGAP1	1017.830987	993.1382458	987.4180399	801.9281849	809.3962157	764.5294009
FAM84B	45.2124274	38.96842893	50.27324224	11.63748026	19.05641648	7.781469729
ENY2	745.453681	735.9466148	745.0752311	939.4620425	1045.093999	1220.718064
OS9	3935.686668	4036.015853	4134.007381	3252.146755	3334.872884	2791.602265
CLDN4	16.54113197	15.58737157	15.46868992	57.12944853	48.14252584	81.70543216
CYLD	1454.516872	1563.190692	1469.525542	1245.210387	1219.610655	1057.307199
PPP2R3A	699.1385115	704.7718717	634.2162867	870.6951137	894.6486052	980.4651859
UBR2	978.1322708	999.8185479	930.6995102	770.1896024	714.1141333	701.3049593
TPD52L1	108.0687289	80.16362522	77.3434496	41.26015727	36.10689438	43.77076723
UBE2J1	1085.098258	1212.474831	1176.909491	1554.132591	1495.427209	1735.26775
SGMS2	833.6730515	880.6864937	736.0518287	596.6853513	607.7993888	453.2706117
ZFP36L1	4498.085155	4368.917574	4451.115524	3776.89132	3748.096231	3539.596043
TMPO-AS1	1.102742132	0	2.578114987	25.39086601	22.06532434	37.93466493
ZNF681	6.61645279	12.24722052	7.73434496	28.56472427	41.12174082	40.85271608
EMP1	11422.203	11920.9991	11306.32327	10163.75207	9914.351416	9141.281564
LRRCC1	50.72613805	82.39039258	61.87475968	106.8532278	139.4127311	216.9084687
FAM102A	957.1801703	851.7385179	859.801348	701.4226736	694.0547476	624.4629458
KLC1	2003.682453	1962.895434	2096.007484	1671.565346	1584.691476	1537.812955
NAALADL2	360.596677	346.2623256	342.8892932	230.6336996	237.7037213	188.7006409
TRMT9B	283.4047278	302.8403619	302.9285109	441.166297	465.3777498	676.9878664
GSK3B	1578.02399	1670.075525	1509.486325	1272.717159	1339.966969	1244.062473
MAU2	1037.680346	926.3352247	1011.910132	761.7259804	792.3457378	705.1956942
SEPHS2	1077.379063	1052.147581	1125.347192	872.8110192	917.7168989	884.169498
HNRNPA1	6745.473619	7090.027297	6829.4266	8539.794603	8706.776393	10832.77855
TNRC18	6329.739836	5526.836605	5635.759361	4568.239977	4400.026268	3939.36905
CLCN7	1566.996569	1385.049302	1499.173865	1190.196844	1067.159323	978.5198184
HIC1	1021.139214	825.0173095	952.6134876	1340.426135	1224.625501	1250.871259
ATP5MC3	1701.531109	1715.724256	1785.344628	2262.960933	2353.96892	2273.161845
HSPE1	313.1787654	360.7363135	332.5768333	494.0639345	502.4876135	599.1731691
GMPPA	840.2895043	832.8109953	873.9809805	1078.053853	1054.120722	1043.689627
AFAP1	5258.977226	5154.966455	5091.777099	3965.206909	3950.696027	2954.040446
RAB27B	99.24679185	90.18407837	92.81213952	56.07149578	42.12471011	36.96198121
C17orf53	30.87677969	25.60782472	34.80455232	72.99873979	68.20191161	134.2303528
EXOSC2	270.1718222	276.1191535	270.7020736	386.152754	358.060036	504.8228487
PI4K2A	1036.577604	1088.889243	1076.363007	828.3770037	867.5684345	794.6825961
AK2	1250.509577	1277.051085	1348.354138	1565.770071	1576.667721	1579.638355
CARMN	141.1509928	143.6264952	137.9291518	226.4018886	203.6027655	252.8977662
TRIM56	1466.647035	1349.421024	1380.580575	1050.547081	1075.183077	1020.345218
LRRN3	33.08226395	45.64873103	14.17963243	96.2737003	109.3236524	61.27907412
TMEM80	478.5900851	538.8777029	556.8728371	375.5732265	361.0689438	334.6031984
KIZ	229.3703634	239.377492	201.092969	126.9543301	128.3800689	146.8752411
SLC27A1	945.0500068	817.2236237	895.8949579	662.2784219	645.9122217	490.2325929
C1QTNF2	6.61645279	6.680302101	3.86717248	30.68062977	27.08017079	47.66150209
CLSTN3	276.788275	272.7790025	286.1707635	208.4166919	173.5136869	146.8752411
TNS3	1573.613022	1439.605103	1393.47115	2000.588651	1939.742604	1828.645386
KAT6B	721.1933541	724.812778	790.1922434	525.802517	576.7073408	592.3643831
LINC02035	109.171471	120.2454378	121.1714044	57.12944853	47.13955655	56.41565554
ALDH2	589.9670404	588.9799686	587.810217	414.7174782	469.389627	419.2266817
LSM2	211.7264893	195.9555283	206.2491989	312.0960614	282.8373393	444.5164583
RNF26	727.8098069	757.1009048	763.122036	948.9836173	941.7881618	1122.477008
SMIM30	415.7337836	445.3534734	416.3655703	558.5990523	565.6746787	563.1838716
MATN2	841.3922464	947.4895147	944.8791426	1216.645663	1249.699733	1566.020783
IMPDH1	1429.153803	1371.688698	1452.767795	1864.112747	1739.148746	2031.936283
ITGA3	11341.70282	10861.05783	11118.12088	8836.021373	8467.066733	6627.866842
HAUS1	156.5893827	161.4406341	121.1714044	234.8655106	216.6413663	366.701761
HMGCS1	269.0690801	222.6767367	255.2333837	347.0085022	378.1194217	396.8549562
WDR81	1101.639389	950.8296658	1068.628662	807.2179487	756.2388434	710.0591128
PTPRM	1949.648089	1998.523712	2085.695024	1574.233693	1599.736015	1299.505445
USP34	1981.627611	2125.449452	2108.898059	1683.202826	1734.1339	1728.458964
E2F4	879.988221	800.5228685	889.4496704	1072.764089	1074.180108	1159.43899
PLEC	47466.43231	40666.33904	42585.30335	34702.96612	33359.7615	29416.87363
UBXN7	1107.1531	1155.692264	1106.011329	870.6951137	933.7644075	852.0709353
ITGB1BP1	861.2416048	904.0675511	890.7387279	1188.080939	1154.417651	1090.378446
CCIN	45.2124274	45.64873103	29.64832235	101.5634641	84.24942022	85.59616702
SDHD	716.7823856	735.9466148	667.7317815	866.4633027	879.6040659	944.4758884
MRPL18	668.2617318	567.8256786	663.8646091	805.1020432	850.5179566	937.6671024
MAST3	291.1239227	223.7901204	278.4364186	186.1996841	171.5077483	153.6840271
LGALS8	520.4942861	622.3814791	599.4117344	454.9196827	440.3035176	399.7730073
KIF24	13.23290558	14.47398789	27.07020736	46.54992103	61.18112659	81.70543216
PSMA3	765.3030393	724.812778	729.6065412	902.4336962	970.8742712	1013.536432
GRIPAP1	583.3505876	669.1435938	723.1612538	482.4264543	524.5529378	445.489142
REXO5	23.15758476	20.0409063	34.80455232	58.18740128	59.17518802	102.1317902
SSRP1	1442.386708	1566.530843	1515.931612	1924.416053	1999.920761	2682.661689
MAZ	517.1860597	418.632265	467.9278701	643.2352724	672.9923925	771.3381869
A2M	344.0555451	365.1898482	377.6938455	235.9234634	262.7779536	182.8645386
CXorf57	7.719194921	14.47398789	11.60151744	38.08629902	50.14846442	52.52492067
LSM5	228.2676212	219.3365857	193.358624	304.6903922	377.1164524	349.1934541
TRIM14	277.8910172	285.026223	253.9443262	380.8629902	422.2500704	480.5057558
BTN2A2	221.6511685	214.8830509	234.6084638	149.1713378	141.4186697	142.0118226
PBX3	358.3911928	367.4166156	349.3345807	496.17984	448.3272719	656.5615084
ACVR1B	648.4123734	584.5264339	662.5755516	458.093541	395.1698996	437.7076723
PPM1A	1087.303742	1143.445043	1100.855099	840.014484	863.5565573	911.404642
FAM111A	233.7813319	316.2009661	282.303591	399.9061397	418.2381933	539.8394625
STOM	2777.80743	2948.239994	2869.44198	2243.917784	2310.84124	2368.484849
NR1H2	2426.03269	2289.116853	2413.115627	2004.820462	1811.362535	1590.337876
HEATR3	363.9049034	348.489093	354.4908107	503.5855093	479.4193199	530.1126253
RGL1	480.7955694	469.8479145	431.8342603	320.5596834	298.8848479	358.9202913
CAMSAP2	1589.051412	1577.66468	1465.65837	1254.731962	1210.583931	1233.362952
PGAM5	420.1447521	377.4370687	403.4749954	554.3672413	574.7014022	639.0532015
LRRC4	35.28774821	46.76211471	32.22643733	89.9259838	79.23457378	124.5035157
LIMK1	1537.222531	1517.541961	1612.610924	1965.676211	1980.864345	1833.508805
TUBB2B	119.0961502	113.5651357	143.0853818	220.0541721	243.7215371	181.8918549
ZNF638	1279.180873	1389.502837	1271.010688	896.0859797	994.9455341	1123.449692
FDXR	934.0225855	823.9039258	960.3478325	687.6692879	589.7459416	515.5223696
PTGES3	2706.129191	2696.615282	2798.543818	3188.66959	3492.339062	3943.259785
AC243964.3	250.3224639	232.6971899	257.8114987	154.4611016	176.5225948	161.4654969
MIS18BP1	264.6581116	258.3050146	262.9677286	368.1675572	371.0986367	532.0579927
MIR4435-2HG	495.1312171	563.3721439	509.1777099	656.9886581	695.0577169	720.7586337
LONRF1	365.0076456	340.6954072	358.3579831	235.9234634	252.7482607	246.0889802
WDR48	761.994813	874.0061916	823.7077382	636.8875558	612.8142352	577.7741274
FAM180A	1940.826152	1873.824739	1991.593827	1502.292906	1509.468779	1252.816626
RDH10	3250.883804	3147.535673	3305.143413	2287.293847	2103.226598	1494.042188
SCN1B	167.616804	179.2547731	170.1555891	268.7199986	282.8373393	278.1875428
TBC1D15	550.2683237	568.9390623	555.5837796	423.1811002	414.2263161	422.1447328
NSMCE4A	233.7813319	221.563353	206.2491989	324.7914944	297.8818787	410.4725282
BTBD11	7.719194921	4.453534734	6.445287467	31.73858252	38.11283296	47.66150209
TP53INP2	1222.941024	1145.67181	1308.393356	958.505192	940.7851925	865.6885074
CFL1	15952.26768	16081.71393	16538.60764	20009.06037	18896.94436	20516.81762
CDC42EP1	3170.383628	2686.594828	2954.519775	2496.768491	2201.517588	2290.670152
CTNNAL1	845.803215	935.2422942	925.5432802	1129.893538	1225.62847	1493.069504
ARMCX1	790.6661084	848.3983669	748.9424036	631.5977921	616.8261124	568.0472902
PLBD2	3254.19203	2887.003892	3078.269294	2434.349279	2444.236156	2055.280692
NLE1	244.8087532	241.6042593	260.3896137	356.5300769	343.0154966	356.0022401
NOP56	1382.838633	1383.935919	1387.025863	1714.941409	1585.694445	1877.279572
TTL	1673.962556	1799.228033	1785.344628	2130.71684	2063.107826	2300.396989
AKAP9	809.4127246	877.3463427	864.957578	649.5829889	637.8884674	551.5116671
AC092718.4	46.31516953	57.89595155	63.16381717	102.6214168	115.3414682	171.192334
CNN1	458.7407268	469.8479145	546.5603772	670.7420439	749.2180584	881.2514468
HLX	212.8292314	133.606042	163.7103017	258.1404711	255.7571685	363.7837098
FANCC	80.50017561	62.34948628	86.36685205	112.1429916	145.4305468	199.4001618
AC068831.7	8.821937053	4.453534734	5.156229973	21.15905501	28.08314007	50.57955324
TRAF2	192.979873	217.1098183	221.7178889	329.0233054	303.8996944	389.0734865
AC080038.1	57.34259084	51.21564944	58.0075872	96.2737003	106.3147446	104.0771576
SMURF2	4342.598514	4690.685459	4560.685411	3714.472107	3832.345651	2986.139009
HSPD1	3299.404458	3542.786881	3279.362263	4138.71116	4123.206745	4982.085994
CCT6A	3001.664082	3099.660175	2999.636787	3626.662029	3645.793363	4043.446208
HAND2-AS1	329.7198974	330.674954	314.5300284	208.4166919	217.6443356	208.1543153
HIF1AN	1614.414481	1589.9119	1664.173224	1428.236213	1316.898676	1224.608799
MAFK	885.5019317	825.0173095	919.0979927	697.1908626	622.8439281	556.3750856
C3orf14	76.08920708	79.05024153	77.3434496	142.8236213	131.3889768	177.0284363
ID4	412.4255572	361.8496972	378.982903	617.8444063	565.6746787	658.5068758
FAM57A	673.7754424	753.7607538	763.122036	930.9984205	945.800039	903.6231723
EPAS1	12449.95867	11777.3726	11552.53326	8252.031455	8080.923557	6395.395434
HS1BP3	553.5765501	499.9092739	574.919642	396.7322815	422.2500704	359.892975
RBCK1	2041.175686	1903.886099	2032.843667	1649.348338	1543.569735	1551.430527
ATP11B	1082.892773	1142.331659	1024.800707	841.0724367	847.5090487	913.3500095
ZER1	1898.921951	1761.372987	1838.195985	1393.323773	1474.364854	1160.411673
ADCY4	584.4533298	577.8461318	590.3883319	339.6028329	318.9442337	233.4440919
ALDH18A1	1555.969148	1556.51039	1579.095429	1957.212589	1946.763389	1734.295066
SECISBP2L	1497.523815	1603.272504	1500.462922	1230.399049	1271.765058	1223.636115
GDI2	3296.096231	3666.37247	3454.674082	4177.855412	4211.468042	4465.590941
FAAP100	964.8993652	809.429938	899.7621303	1218.761569	1085.21277	1134.149213
NEIL2	202.9045522	204.8625978	235.8975213	294.1108647	314.9323566	334.6031984
IFIT5	546.9600973	566.7122949	577.497757	415.775431	434.2857019	388.1008027
ACVR1	983.6459814	1104.476614	984.8399249	806.1599959	795.3546457	732.4308383
PTGIR	423.4529785	420.8590324	411.2093404	299.4006284	271.8046772	209.126999
BAZ2A	1584.640443	1573.211145	1506.90821	1318.209127	1263.741303	1258.652729
CSE1L	1532.811563	1770.280057	1620.345269	1997.414793	2123.285984	2762.421754
RAN	6207.335459	6159.238538	6128.179323	7334.78642	7455.070721	8557.671335
DDX18	765.3030393	781.5953459	828.8639682	983.896058	1001.966319	1208.073175
BOD1L1	1213.016345	1311.565979	1301.948068	913.0132237	1026.037582	978.5198184
TMX4	1552.660921	1618.859876	1649.993591	1221.935427	1283.800689	1066.061353
MAMLD1	240.3977847	237.1507246	255.2333837	359.7039352	340.0065888	415.3359468
HBEGF	344.0555451	372.983534	377.6938455	286.7051954	224.6651206	217.8811524
SORD	142.253735	149.1934136	157.2650142	227.4598414	229.679967	306.3953706
APBA2	44.10968526	40.08181261	30.93737984	104.7373223	69.2048809	142.9845063
TIMM44	1016.728245	930.7887595	1006.753902	718.3499176	772.2863521	796.6279635
SUB1	1655.21594	1641.12755	1720.891754	2069.35558	2102.223628	2246.899384
FILIP1L	767.5085236	764.8945906	837.8873707	1105.560624	1095.242463	1405.52797
CLN8	627.4602729	625.7216302	577.497757	485.6003125	476.410412	420.1993654
TTC39B	265.7608537	264.9853167	277.1473611	177.7360621	146.4335161	197.4547944
TLR4	391.4734567	371.8701503	341.6002357	265.5461404	240.7126292	230.5260407
TGFB1I1	2127.189572	1971.802504	2072.804449	2842.719041	2632.794382	2928.750669
ARHGAP5	1218.530055	1292.638457	1102.144157	940.5199953	966.862394	885.1421817
SERPING1	415.7337836	463.1676124	389.295363	297.2847229	290.8610936	321.95831
GNB3	37.49323248	33.40151051	41.24983979	89.9259838	75.22269663	88.51421817
LSM7	644.0014049	710.3387901	667.7317815	917.2450348	868.5714037	1008.673014
PRPS2	237.0895583	205.9759815	242.3428087	322.6755889	322.9561109	426.0354677
CREBBP	1686.092719	1714.610873	1767.297823	1457.85889	1372.061987	1429.845063
RAD51D	140.0482507	106.8848336	135.3510368	204.1848809	185.5493184	226.6353059
RXRB	1236.17393	1156.805647	1191.089124	977.5483415	937.7762846	807.3274844
PAQR3	346.2610293	336.2418724	349.3345807	447.5140135	448.3272719	605.9819552
RRM2B	2335.607835	2336.992352	2227.491348	1743.506133	1727.113115	1467.779728
DNAJC9	232.6785898	234.9239572	232.0303488	352.2982659	361.0689438	495.0960115
PIGG	1146.851817	1216.928366	1175.620434	1010.344877	956.8327011	901.6778049
FAT4	1439.078482	1388.389453	1234.917079	1064.300467	1028.043521	850.1255679
SKI	4321.646414	4022.655249	4177.835336	3572.706439	3602.665684	3304.206584
TRPM7	1279.180873	1269.257399	1319.994873	999.7653493	1020.019766	1027.154004
ZBED3	66.1645279	79.05024153	78.63250709	27.50677152	39.11580225	34.04393006
CHIC2	393.678941	344.0355582	425.3889728	285.6472427	263.7809228	269.4333894
OLFML3	1433.564771	1426.244499	1499.173865	1758.317471	1831.421921	2228.418394
GFPT2	494.028475	494.3423555	576.2086995	708.8283429	745.2061813	689.6327547
STIP1	3031.43812	3332.357365	3118.230076	3939.816043	3803.259542	4166.004356
GATAD2A	2266.13508	2075.347186	2200.421141	2649.113687	2587.660764	2760.476386
ANTXR2	2552.848035	2701.068816	2697.997334	2083.108966	2180.455233	2129.204655
