Gene	CTRL_1	CTRL_2	CTRL_3	Eto_1	Eto_2	Eto_3
ANKRD12	626.3670539	585.325099	599.111051	743.2481967	806.0897869	750.2314611
ACTL6A	737.0833253	797.0384327	800.2411896	566.8094557	629.0617812	556.8728371
H3F3AP4	208.1055842	263.4441935	263.180926	149.9729299	142.5131115	174.0227616
C20orf27	908.2834857	1178.314029	1101.936397	787.357882	715.9057085	761.8329786
MBD5	279.8661305	267.276109	219.3174383	365.0076456	358.5095461	351.9126957
TSPYL1	1737.630371	1595.992823	1612.250632	2108.442956	1998.523712	2035.421782
DNA2	134.2947366	117.8314029	132.6603042	56.23984871	70.14317207	55.42947221
USP47	1640.241058	1607.48857	1521.314133	1823.935486	2028.585071	1826.594468
SCAF8	707.3539562	631.3080855	618.368192	787.357882	872.8928079	821.1296232
GPI	3015.993245	3424.774516	3359.30125	2716.05387	2636.492563	2908.113705
CDH13	840.6235421	707.9463964	678.2792971	970.4130758	949.7162821	978.3946374
LRP10	11003.9672	9687.08249	9769.789497	14011.44152	12501.072	13269.55784
AKAP12	382.3811966	429.1745407	427.936465	234.884074	269.4388514	268.1239586
PFDN5	2656.165363	2832.743564	2974.158432	3293.890747	3634.084343	3468.853715
P4HTM	520.7765358	479.9474216	480.358682	702.4467378	674.7105122	680.6223565
SDHD	889.8307738	842.0634403	906.1554647	716.7823856	735.9466148	667.7317815
ABTB2	592.5370821	459.829865	443.9840825	723.3988383	693.6380349	670.3098965
PLEKHA2	906.2331844	1034.617196	1050.584022	714.5769013	641.3090017	703.8253914
CCNQ	387.5069499	494.3171049	478.2189997	324.2061867	330.674954	344.1783507
FANCC	144.5462432	161.8984316	128.3809395	80.50017561	62.34948628	86.36685205
PYGB	3774.604734	3371.127698	3359.30125	4222.399622	3970.326216	4074.710736
RALGAPB	1531.575088	1556.715689	1405.771288	1795.26419	1938.400993	1763.430651
PUM1	1541.826594	1480.077378	1450.704616	1842.682102	1811.475253	1754.407248
CLTC	11742.07567	11473.71311	10874.93542	12627.50015	13329.42946	12632.76343
LDHA	22820.87887	25340.45748	25269.64826	20485.64058	21388.10056	21145.69912
PTGES3	3209.74672	3730.36978	3463.075843	2706.129191	2696.615282	2798.543818
DYRK1B	383.4063473	311.3431378	350.9079013	537.0354181	469.8479145	528.5135723
TAOK1	2601.832378	2317.350924	2249.875965	3023.718925	2979.414737	2810.145335
SEC63	1996.993488	1662.093366	1711.74586	2142.627962	2422.722895	2081.827852
AC098864.1	229.6337481	205.9654604	227.8761676	135.6372822	139.1729604	154.6868992
WDFY1	1458.789391	1573.00133	1509.54588	1220.73554	1321.586432	1272.299746
XPR1	986.194936	918.7017512	917.9237175	1182.139565	1104.476614	1256.831056
ATXN2	1199.426273	1132.331043	1063.422116	1378.427665	1391.729604	1325.151103
WASHC2A	1020.024908	859.3070603	871.9205475	1092.817452	1200.227611	1220.737446
CTSF	535.1286451	470.3676328	418.3078946	689.2138323	620.1547118	652.2630916
RUSC2	2032.873761	1848.899249	1934.272822	2428.238174	2269.075947	2469.834157
SQSTM1	6926.943017	5107.943417	5352.415336	9346.842308	8640.970768	9014.379051
EBNA1BP2	1274.262272	1610.362506	1633.647455	1058.632446	1113.383684	1202.690641
TRIB3	1208.652629	811.408116	790.6126191	1734.613373	1614.406341	1584.251659
MORF4L2	4602.926468	4969.036479	4931.967759	4168.365258	4348.876668	4181.702508
VIM	94568.09819	98159.3065	97197.2093	82170.82994	85747.24439	84776.15511
SYNGR2	258.3379666	239.4947214	241.7841027	346.2610293	326.2214193	369.9595006
UHRF1BP1	452.0914415	350.6202721	330.5809192	527.1107389	533.3107844	516.9120548
G2E3	329.0733622	372.6537865	481.4285232	201.8018101	264.9853167	220.4288314
PSMA3	860.1014047	980.9703787	978.9046638	765.3030393	724.812778	729.6065412
FRMD8	1224.029889	1140.952853	1212.130037	1538.325274	1400.636674	1490.150462
ST6GALNAC5	111.7414221	136.0330017	142.2888746	79.39743348	48.98888208	65.74193216
IRX2	598.6879861	642.8038322	716.7935789	460.946211	463.1676124	449.8810652
RARRES2	24.60361587	37.36117653	44.93332883	9.924679185	8.907069469	6.445287467
SYT11	697.1024496	655.2575577	640.8348564	832.5703094	894.0470979	839.1764282
PLCXD2	14.35210926	20.1175566	17.1174586	45.2124274	53.44241681	47.69512725
UBR3	1014.899154	1067.188478	935.0411761	1283.591841	1241.422807	1247.807654
WDR54	257.3128159	343.9144199	343.4190132	205.1100365	188.1618425	220.4288314
HEXA	597.6628354	548.9219014	486.777729	718.9878698	822.7905422	773.434496
EP300	1776.586096	1605.572612	1385.444306	2061.025044	1896.092413	1947.765872
FAM167A	1674.07103	1267.406065	1251.71416	1906.641146	1804.794951	1888.469228
CLSTN1	5173.935387	5004.481698	4834.612214	5716.61521	5753.966877	5885.836515
DDIT4	895.9816778	548.9219014	574.5047043	1265.947967	1114.497067	1247.807654
QKI	2101.558855	2289.569536	2322.625164	1796.366932	1845.990147	1639.681132
P4HB	15988.24971	16397.72458	16162.09044	18125.77242	18152.60758	18660.39627
TANC1	791.4163104	752.0134251	724.2824671	984.7487235	967.530421	933.2776252
TRIM8	4185.690149	3395.07717	3640.669476	4830.010537	4388.958481	4683.145873
TICRR	164.0241058	182.0159882	165.8253802	114.6851817	95.75099679	86.36685205
TMEM126A	296.2685411	365.9479343	374.4444069	231.5758476	224.9035041	255.2333837
QSER1	966.7170734	993.4241042	955.3681582	788.4606241	767.121358	750.2314611
ANK1	63.55934099	51.73085982	49.21269348	99.24679185	110.2249847	92.81213952
TMEM43	2284.035673	2174.61207	2078.701379	2557.259003	2594.183983	2570.380642
ADAM23	373.1548406	308.4692011	330.5809192	424.5557207	487.6620534	456.3263526
THRAP3	2632.586898	2479.249356	2265.923582	2911.239227	2958.260447	2820.457795
CDH2	3130.810119	3641.277744	3570.05996	2761.266298	2861.396067	2842.371773
AC243964.3	195.8037763	170.5202416	145.4983981	250.3224639	232.6971899	257.8114987
LRFN4	625.3419033	718.4841641	790.6126191	535.932676	418.632265	504.0214799
KIAA1841	269.6146239	290.2676023	271.7396553	180.8497096	169.2343199	199.8039115
ELP2	1170.722055	1170.650198	1121.193538	1345.345401	1381.709151	1378.00246
SERPINB8	705.3036548	676.3330931	713.5840554	848.0086992	914.0880042	806.9499908
AC004943.2	57.40843702	55.56277536	73.81904022	15.43838984	28.94797577	28.35926485
EIF6	1790.938205	1821.117861	1727.793478	2090.799082	2073.120419	2172.061876
CLCN7	1255.80956	984.8022943	1115.844333	1566.996569	1385.049302	1499.173865
SGCG	109.6911207	89.09203635	83.44761068	164.3085776	179.2547731	154.6868992
HNRNPH1	3233.325185	3329.934606	3548.663136	2488.888991	2644.286249	2455.654525
CTSK	1097.936358	907.2060046	929.6919703	1231.762961	1259.236946	1203.979699
NCOA2	888.8056232	788.4166228	794.8919838	1042.091314	1025.426373	973.2384075
MTCO1P12	400.8339085	481.8633794	344.4888543	651.7205998	512.1564944	595.5445619
TMEM9B	1081.533947	1077.726246	1032.396722	1311.160395	1358.328094	1318.705816
AKAP9	680.700039	647.5937266	565.945975	809.4127246	877.3463427	864.957578
FBXO22	713.5048601	663.8793676	696.4665968	898.7348373	896.2738653	872.691923
SNX3	3723.347201	4121.225165	4092.142447	3430.630771	3423.654827	3367.018173
THADA	525.9022891	472.2835905	513.523758	619.741078	636.855467	676.755184
SNRPD1	522.8268372	619.8123389	680.4189794	395.8844253	416.4054977	435.7014327
IGDCC4	104.5653674	91.96597301	85.58729301	157.6921248	156.9870994	131.4838643
FOSB	41.00602644	22.99149325	31.02539371	77.19194921	89.07069469	67.03098965
HECA	645.8449165	534.5522181	542.4094694	773.0222343	767.121358	756.6767486
CMTM4	516.6759332	456.9559284	450.4031294	602.0972039	606.7941076	613.5913668
BLOC1S2	556.656809	576.7032891	629.0666036	779.6386871	749.307219	790.1922434
ROBO1	1077.433345	1037.491133	940.3903819	1294.619263	1255.896795	1215.581216
WDR48	712.4797095	580.5352046	589.4824806	761.994813	874.0061916	823.7077382
SNRPE	470.5441534	542.2160492	574.5047043	379.3432933	332.9017214	381.561018
CTNNB1	5007.86098	4890.48221	4843.170943	5442.03242	5725.018901	5510.720784
GTPBP2	1239.407149	1069.104436	1178.964961	1412.612671	1412.883894	1478.548945
ISLR	2724.850457	3171.86809	3051.186996	2480.067054	2146.603742	2330.615948
CYTH2	906.2331844	862.1809969	849.4538831	1050.913251	1073.301871	1115.034732
TNRC6B	404.9345111	400.4351741	425.7967827	540.3436445	537.7643192	536.2479172
NUAK1	501.2986733	417.6787941	393.7015478	600.9944617	544.4446213	581.3649295
TMEM160	343.4254715	394.6873008	378.7237716	265.7608537	249.3979451	286.1707635
PLEKHO1	909.3086364	1056.650711	1061.282433	713.4741592	643.5357691	659.9974366
VPS13B	1251.708957	1070.062415	1048.444339	1412.612671	1474.119997	1405.072668
EIF5A	10019.82256	12789.01812	12596.30985	9609.294935	9437.040102	9723.360672
RGL1	384.4314979	295.0574967	336.9999662	480.7955694	469.8479145	431.8342603
NEO1	702.2282029	536.4681759	606.5999392	862.3443469	794.9559501	794.0594159
SCPEP1	526.9274398	547.0059436	540.2697871	692.5220587	709.2254064	620.0366543
DAZAP1	2299.412933	2543.433941	2565.479108	1884.586303	1810.36187	1972.257965
COL1A2	175690.3203	193656.3897	180014.6835	160184.322	161850.3593	160468.3221
DNAJC6	131.2192846	126.4532129	134.7999865	194.0826152	193.7287609	216.5616589
DRAP1	9470.341807	10643.14542	11678.38613	8593.669432	8127.70089	9179.37841
MT1L	67.65994363	123.5792762	114.4730044	48.52065379	59.00933523	46.40606976
COQ3	97.38931281	129.3271495	94.14602231	47.41791166	55.66918418	61.87475968
TWIST2	2509.568818	2582.711075	2564.409267	2252.902175	2053.079513	2192.686796
IP6K2	675.5742857	715.6102275	679.3491382	836.9812779	846.1715995	858.5122906
EPDR1	487.9717147	407.1410263	397.9809125	669.3644739	656.8963733	598.1226769
CALD1	29902.61963	24064.4296	24232.97217	32399.66657	35483.538	33336.31583
OAZ1	13985.10532	14310.28859	13707.87482	15586.15729	15977.05586	15841.22754
PRC1	12.30180793	22.03351437	26.74602906	5.513710658	1.113383684	0
UBR5	3178.9922	2916.087727	2775.167976	3505.617236	3625.177274	3466.2756
DDR2	11142.36254	8183.05564	8092.278554	12294.47203	12720.40858	11856.75082
EIF4B	5358.462506	4861.742844	4816.424914	5603.032771	5923.201197	5735.016788
SLIT2	2064.653431	2005.049807	1890.409334	1696.017398	1680.095979	1593.275062
UQCC1	597.6628354	552.7538169	555.2475634	742.1454546	725.9261617	724.4503112
EML2	525.9022891	483.7793372	515.6634404	638.4876942	718.1324759	737.3408862
ARL4A	196.8289269	255.7803624	254.6221967	157.6921248	145.8532625	155.9759567
RETREG3	744.25938	764.4671506	698.6062792	971.515818	925.2218411	959.058775
MEX3B	305.494897	376.485702	373.3745657	204.0072944	197.068912	210.1163714
HUNK	37.93057446	45.02500762	40.65396418	14.33564771	17.81413894	10.31245995
ABHD10	375.205142	471.3256117	420.4475769	299.9458598	332.9017214	310.6628559
PCYT2	789.3660091	880.3825958	908.295147	653.9260841	566.7122949	721.8721963
ITGB5	10511.89488	9524.226079	10270.47516	12703.58936	12315.13692	12360.7723
FKBP9P1	38.95572512	31.61330322	31.02539371	79.39743348	55.66918418	76.05439211
SERBP1	5494.807544	5844.62918	5825.28513	4546.605809	5140.492467	5007.988362
DARS2	436.7141816	480.9054005	497.4761406	319.7952182	348.489093	304.2175684
MGME1	291.1427878	346.7883565	355.187266	223.8566527	222.6767367	202.3820265
TP53INP2	996.4464426	894.752279	962.8570463	1222.941024	1145.67181	1308.393356
TIMP3	37539.99206	33561.83227	32761.74592	48413.6878	46423.64607	45498.57328
CXCL6	19.47786256	57.47873313	36.37459953	14.33564771	11.13383684	6.445287467
FYCO1	1172.772356	878.466638	870.8507063	1346.448143	1349.421024	1274.877861
SRRT	1758.133384	1892.966278	1889.339493	1447.900419	1376.142233	1447.611565
NFYB	316.7715543	333.3766521	385.1428185	249.2197217	233.8105736	216.5616589
PSMA7	3802.283802	4450.769902	4540.405894	3401.959476	3493.797999	3542.329992
ACER2	12.30180793	20.1175566	16.04761744	36.39049034	37.85504524	46.40606976
COMT	4276.928558	3981.360248	4210.894816	5129.956396	4977.938449	5381.815035
PTPA	2500.342462	2663.181302	2553.710855	2199.970553	2156.624195	2217.178889
IL20RB	328.0482116	238.5367425	237.5047381	393.678941	379.6638361	422.8108578
EPAS1	9815.81758	7003.783632	7034.205644	12449.95867	11777.3726	11552.53326
SH2D5	144.5462432	132.2010862	121.9618925	210.6237471	209.3161325	204.9601414
CASP6	191.7031736	211.7133337	202.1999797	132.3290558	124.6989726	144.3744393
UGDH	1760.183685	2086.478013	2003.812498	1587.94867	1636.674015	1610.032809
SEC31A	6582.492395	6647.415486	6319.551747	7343.159854	8119.907204	7539.697278
ARHGEF2	3306.110882	2551.097772	2563.339426	3844.159071	3555.034102	3722.798041
PHGDH	3487.562549	2898.844107	2922.806056	4119.844604	3756.556548	3681.548201
C11orf24	1718.152508	1943.739159	2045.536303	1520.6814	1525.335647	1591.986004
ATP2B4	10034.17467	9001.169608	8890.380061	10822.31128	11039.19922	10451.67816
RHBDD1	805.7684196	681.1229876	734.9808787	1028.858409	1005.385466	986.1289824
GCC1	573.0592196	468.451675	468.5904292	646.2068891	691.4112675	629.0600567
ZXDB	174.2756124	189.6798193	178.6634742	271.2745644	261.6451656	256.5224412
ATP6V1B2	2568.002406	2378.661573	2378.256904	2859.410347	2829.10794	2817.87968
CCT4	3109.281955	3378.791529	3381.767915	2735.903229	2822.427638	2728.934713
SLC1A4	1220.954437	896.6682368	935.0411761	1517.373173	1420.67758	1327.729218
CEP250	659.1718751	537.4261548	592.6920041	830.3648251	740.4001496	761.8329786
IKBKB	1074.357893	991.5081465	1024.907834	1194.269729	1334.947037	1326.440161
NUTF2	2064.653431	2614.324378	2382.536269	1966.189221	1810.36187	1998.039115
STX3	225.5331454	237.5787636	219.3174383	324.2061867	340.6954072	320.9753158
HBP1	536.1537958	517.3085982	467.520588	669.3644739	689.1845001	727.0284262
RASD2	240.9104054	287.3936656	286.7174316	137.8427665	149.1934136	189.4914515
CPXM1	25.62876653	49.81490205	44.93332883	13.23290558	17.81413894	7.73434496
HERC4	4536.291675	4850.247097	4700.882068	3825.412455	4101.70549	4113.382461
MAN2B1	720.6809148	716.5682063	691.117391	868.9607997	851.7385179	930.6995102
TOX4	1279.388025	1196.515628	1284.879236	1436.872998	1546.489936	1482.416117
CD2AP	653.0209711	636.09798	632.2761271	828.1593409	794.9559501	795.3484734
SCN9A	197.8540776	127.4111918	86.65713417	243.7060111	272.7790025	256.5224412
JAG1	129.1689833	105.3776774	99.49522812	194.0826152	169.2343199	168.8665316
PNRC1	520.7765358	446.4181606	424.7269415	678.1864109	646.8759202	618.7475968
SELENOK	479.7705094	625.5602122	603.3904157	426.7612049	437.5597876	435.7014327
BCL6	628.4173553	521.1405137	550.9681987	725.6043226	751.5339864	752.8095761
TNKS2	1432.135474	1277.943833	1193.942737	1552.660921	1633.333864	1518.509727
RAC2	1401.380954	1580.665161	1535.222068	1151.262785	1169.052868	1299.369953
SLBP	904.1828831	1045.154964	973.5554579	681.4946373	725.9261617	761.8329786
NRP2	948.2643615	1041.323049	1048.444339	717.8851277	747.0804517	689.6457589
SLC43A2	616.1155473	493.359126	524.2221697	894.3238687	735.9466148	774.7235535
TSPYL4	676.5994363	664.8373465	665.4412031	829.262083	825.0173095	831.4420832
CHST14	710.4294081	749.1394884	813.0792836	619.741078	576.7327481	623.9038268
VPS13D	1205.577177	1186.935839	1042.025292	1379.530407	1434.038184	1398.62738
ZNF622	878.5541166	830.5676937	843.0348361	1112.666811	1126.744288	1084.097352
AP5Z1	1254.784409	1111.255507	1126.542744	1641.983034	1327.153351	1499.173865
HIRIP3	200.9295296	200.2175871	256.761879	155.4866406	133.606042	123.7495194
PYCR3	566.9083156	626.5181911	661.1618385	460.946211	421.9724161	422.8108578
DDIT3	328.0482116	248.1165313	290.9967962	405.8091044	487.6620534	451.1701227
CCDC15	37.93057446	69.93245864	51.3523758	16.54113197	18.92752262	24.49209237
ITPKC	409.0351138	325.7128211	364.8158364	554.6792922	448.6936245	497.5761924
CBFB	1428.034871	1585.455055	1723.514113	1196.475213	1269.257399	1184.643836
NAA50	3195.394611	3170.910111	3205.244123	2649.889342	2699.955433	2665.770896
MORC2	788.3408584	783.6267283	808.7999189	936.2280697	976.4374905	952.6134876
MPST	674.549135	844.937377	793.8221426	554.6792922	524.403715	581.3649295
SLF1	115.8420247	124.5372551	128.3809395	62.8563015	47.87549839	42.53889728
MARCKSL1	392.6327032	552.7538169	530.6412166	276.788275	236.0373409	271.9911311
PTPRU	197.8540776	162.8564105	167.9650625	277.8910172	269.4388514	290.037936
SP100	1271.18682	1032.701239	1075.190368	1391.66057	1357.21471	1447.611565
PRKAR1A	4523.989867	4204.569328	4360.672579	5174.066082	5418.838388	5330.252735
KIF26B	832.4223368	557.5437113	556.3174045	1003.49534	935.2422942	889.4496704
VGLL3	4392.770583	3999.561847	4139.215458	4891.764096	4964.577845	4891.973187
UBE2Q2	1009.773401	1191.725734	1106.215762	882.1937053	930.7887595	883.0043829
HIVEP3	236.8098027	267.276109	241.7841027	180.8497096	190.3886099	139.2182093
FOS	42.03117711	27.78138768	25.6761879	78.29469135	63.46286996	55.42947221
FAM3C	1300.916189	1240.582657	1266.691936	1520.6814	1584.344982	1625.501499
ELAVL1	1791.963356	1974.394483	2013.441068	1474.36623	1537.582867	1548.158049
HMGN3	270.6397745	344.8723988	426.8666239	199.5963258	248.2845614	211.4054289
DAGLB	536.1537958	563.2915847	567.0158162	668.2617318	744.8536843	737.3408862
ASH1L	1344.997667	1163.944346	1161.847503	1479.879941	1544.263169	1423.119473
FBXO43	20.50301322	17.24361994	20.32698209	0	0	2.578114987
FHL3	629.4425059	616.9384022	697.536438	519.391544	480.9817513	484.6856175
GLO1	1859.623299	2113.301421	2027.349003	1605.592544	1632.22048	1586.829774
ENY2	867.2774593	1087.306035	1074.120527	745.453681	735.9466148	745.0752311
MB21D2	335.2242662	439.7123084	396.9110713	264.6581116	280.5726883	283.5926485
SIL1	1106.137563	1080.600183	993.88244	1332.112495	1388.389453	1397.338323
PLEKHO2	979.0188814	793.2065172	789.542778	1091.71471	1062.168034	1053.159972
RBBP7	1638.190756	1834.529566	1872.222035	1314.468621	1418.450813	1477.259887
DACT1	336.2494168	308.4692011	322.0221899	464.2544374	391.9110566	444.7248352
SVIP	22.55331454	49.81490205	49.21269348	6.61645279	10.02045315	15.46868992
CST3	2722.800156	2575.047244	2706.698141	3469.226746	3380.232863	3553.931509
DCTN4	1457.76424	1305.725221	1285.949077	1648.599487	1665.621991	1626.790557
GRIPAP1	538.2040971	501.980936	478.2189997	583.3505876	669.1435938	723.1612538
SMIM30	498.2232213	558.5016902	563.8062927	415.7337836	445.3534734	416.3655703
COG5	654.0461218	623.6442544	578.784069	792.8715926	788.275648	736.0518287
IDS	1256.834711	1166.818283	1021.69831	1439.078482	1448.512172	1439.87722
FBXL19-AS1	61.50903967	58.43671201	52.42221697	100.349534	110.2249847	87.65590955
HAUS6	610.989794	666.7533043	671.8602501	435.583142	484.3219024	435.7014327
SUMF1	869.3277606	771.1730028	839.8253126	1121.488748	1008.725617	1098.276984
ATP5IF1	1114.338769	1415.892793	1496.707786	1049.810509	953.0564331	1058.316202
JCAD	1970.339571	1364.161933	1386.514147	2184.532163	2365.940328	2166.905646
MSX1	717.6054628	729.9799107	805.5903954	559.0902607	480.9817513	522.0682848
PHB2	2422.431012	2954.406883	2984.856844	2250.696691	2250.148425	2335.772178
EIF4E2	1336.796462	1443.67418	1536.291909	1135.824396	1223.608668	1200.112526
